CustomerID,Cluster,SegmentLabel,Recency,Frequency,Monetary,AvgOrderValue
17463,4,Champions (High-Value Loyal),16,5,1896.4099999999999,379.282
17464,2,At-Risk (High Value),158,1,289.96000000000004,289.96000000000004
17466,1,Loyal Customers,10,2,763.28,381.64
17468,0,Potential Loyalists,10,2,137.0,68.5
17469,4,Champions (High-Value Loyal),16,5,1870.97,374.194
17470,4,Champions (High-Value Loyal),45,5,1125.07,225.01399999999998
17472,1,Loyal Customers,191,3,710.29,236.76333333333332
17475,1,Loyal Customers,79,1,194.37,194.37
17480,3,Loyal Customers,78,1,511.82,511.82
17481,1,Loyal Customers,4,4,1255.59,313.8975
17483,1,Loyal Customers,65,3,414.04,138.01333333333335
17486,2,At-Risk (High Value),261,1,396.87,396.87
17489,1,Loyal Customers,59,2,376.64,188.32
17490,4,Champions (High-Value Loyal),1,7,2092.3199999999997,298.9028571428571
17491,4,Champions (High-Value Loyal),1,10,3558.87,355.887
17492,2,At-Risk (High Value),248,1,374.57,374.57
17495,1,Loyal Customers,8,2,497.56000000000006,248.78000000000003
17496,2,At-Risk (High Value),359,1,271.05,271.05
17498,1,Loyal Customers,76,1,272.22,272.22
17499,3,Loyal Customers,290,1,622.88,622.88
17500,0,Potential Loyalists,17,3,1138.0,379.3333333333333
17501,2,At-Risk (High Value),221,2,288.6,144.3
17502,1,Loyal Customers,9,4,689.1,172.275
17503,1,Loyal Customers,3,2,558.96,279.48
17504,4,Champions (High-Value Loyal),206,9,2997.03,333.00333333333333
17505,3,Loyal Customers,162,2,1145.8400000000001,572.9200000000001
17506,1,Loyal Customers,76,1,302.2,302.2
17507,2,At-Risk (High Value),262,2,605.5799999999999,302.78999999999996
17508,2,At-Risk (High Value),281,1,387.31,387.31
17509,4,Champions (High-Value Loyal),58,8,6115.14,764.3925
17510,1,Loyal Customers,25,1,308.48,308.48
17511,4,Champions (High-Value Loyal),3,31,91062.38,2937.496129032258
17512,4,Champions (High-Value Loyal),29,10,2924.99,292.49899999999997
17513,1,Loyal Customers,72,1,513.2,513.2
17514,1,Loyal Customers,128,1,208.65,208.65
17515,1,Loyal Customers,31,4,639.02,159.755
17516,1,Loyal Customers,15,5,768.0799999999999,153.61599999999999
17517,2,At-Risk (High Value),309,1,153.94,153.94
17519,4,Champions (High-Value Loyal),17,6,1844.02,307.33666666666664
17520,3,Loyal Customers,54,1,546.81,546.81
17521,1,Loyal Customers,30,3,723.21,241.07000000000002
17522,1,Loyal Customers,2,5,1070.71,214.142
17523,1,Loyal Customers,11,4,652.74,163.185
17524,2,At-Risk (High Value),361,1,145.0,145.0
17525,2,At-Risk (High Value),360,1,422.70000000000005,422.70000000000005
17526,1,Loyal Customers,5,4,1195.9,298.975
17527,1,Loyal Customers,54,4,939.37,234.8425
17528,4,Champions (High-Value Loyal),1,8,3628.5,453.5625
17530,4,Champions (High-Value Loyal),1,10,2385.0,238.5
17531,2,At-Risk (High Value),190,1,296.7,296.7
17534,1,Loyal Customers,54,1,223.36,223.36
17535,2,At-Risk (High Value),280,1,164.4,164.4
17536,0,Potential Loyalists,177,1,76.5,76.5
17537,3,Loyal Customers,30,2,897.6200000000001,448.81000000000006
17538,0,Potential Loyalists,26,1,98.42,98.42
17540,1,Loyal Customers,25,2,578.9000000000001,289.45000000000005
17542,2,At-Risk (High Value),270,1,170.75,170.75
17545,1,Loyal Customers,43,3,645.96,215.32000000000002
17548,0,Potential Loyalists,234,1,103.3,103.3
17549,0,Potential Loyalists,24,2,148.85999999999999,74.42999999999999
17550,0,Potential Loyalists,197,3,267.15999999999997,89.05333333333333
17551,2,At-Risk (High Value),359,1,306.84,306.84
17552,1,Loyal Customers,60,4,930.41,232.6025
17553,3,Loyal Customers,130,1,1487.6,1487.6
17554,4,Champions (High-Value Loyal),1,5,1952.45,390.49
17555,1,Loyal Customers,20,2,483.26,241.63
17556,2,At-Risk (High Value),206,1,157.9,157.9
17557,1,Loyal Customers,14,3,541.46,180.48666666666668
17560,1,Loyal Customers,95,4,854.95,213.7375
17561,1,Loyal Customers,19,1,167.62,167.62
17562,1,Loyal Customers,14,7,1122.38,160.34
17564,1,Loyal Customers,24,3,454.01,151.33666666666667
17566,3,Loyal Customers,8,2,901.21,450.605
17567,4,Champions (High-Value Loyal),7,8,4331.48,541.435
17569,2,At-Risk (High Value),332,1,344.14,344.14
17571,4,Champions (High-Value Loyal),50,4,1498.51,374.6275
17572,0,Potential Loyalists,71,4,226.75,56.6875
17573,1,Loyal Customers,29,3,380.6,126.86666666666667
17574,2,At-Risk (High Value),243,1,185.65,185.65
17576,4,Champions (High-Value Loyal),8,19,3622.68,190.66736842105263
17578,2,At-Risk (High Value),218,1,143.45999999999998,143.45999999999998
17579,1,Loyal Customers,5,3,448.9,149.63333333333333
17580,0,Potential Loyalists,253,3,215.72,71.90666666666667
17581,4,Champions (High-Value Loyal),1,25,11045.04,441.8016
17582,2,At-Risk (High Value),236,1,175.27,175.27
17584,3,Loyal Customers,7,2,1242.3000000000002,621.1500000000001
17585,3,Loyal Customers,109,4,1133.07,283.2675
17588,3,Loyal Customers,100,3,1240.2,413.40000000000003
17589,3,Loyal Customers,60,4,2404.17,601.0425
17590,3,Loyal Customers,2,3,1479.22,493.0733333333333
17591,4,Champions (High-Value Loyal),73,7,2225.9700000000003,317.9957142857143
17593,4,Champions (High-Value Loyal),4,5,3927.34,785.4680000000001
17594,3,Loyal Customers,85,2,993.18,496.59
17595,1,Loyal Customers,12,2,388.78999999999996,194.39499999999998
17596,4,Champions (High-Value Loyal),23,7,2827.9300000000003,403.99000000000007
17597,3,Loyal Customers,214,1,2044.3700000000001,2044.3700000000001
17600,1,Loyal Customers,18,1,161.67000000000002,161.67000000000002
17601,2,At-Risk (High Value),239,1,116.00999999999999,116.00999999999999
17602,4,Champions (High-Value Loyal),2,6,5102.97,850.495
17603,1,Loyal Customers,78,1,394.72,394.72
17604,2,At-Risk (High Value),217,2,309.36,154.68
17608,1,Loyal Customers,33,2,193.42000000000002,96.71000000000001
17609,4,Champions (High-Value Loyal),41,5,1112.22,222.44400000000002
17611,4,Champions (High-Value Loyal),7,15,3984.2200000000003,265.61466666666666
17612,4,Champions (High-Value Loyal),53,6,2048.45,341.4083333333333
17613,4,Champions (High-Value Loyal),23,14,4559.150000000001,325.65357142857147
17614,1,Loyal Customers,57,1,390.07,390.07
17615,0,Potential Loyalists,130,3,329.6,109.86666666666667
17616,0,Potential Loyalists,174,3,571.1999999999999,190.39999999999998
17618,1,Loyal Customers,6,3,971.5799999999999,323.85999999999996
17619,2,At-Risk (High Value),312,1,218.52,218.52
17620,0,Potential Loyalists,60,1,81.44,81.44
17621,1,Loyal Customers,21,3,1379.9,459.9666666666667
17623,3,Loyal Customers,33,1,527.0500000000001,527.0500000000001
17624,3,Loyal Customers,15,2,843.48,421.74
17625,4,Champions (High-Value Loyal),18,4,2047.0,511.75
17628,0,Potential Loyalists,81,1,75.75,75.75
17629,4,Champions (High-Value Loyal),6,8,1814.12,226.765
17630,2,At-Risk (High Value),170,2,503.6,251.8
17631,1,Loyal Customers,2,3,528.33,176.11
17633,1,Loyal Customers,31,4,1324.84,331.21
17634,4,Champions (High-Value Loyal),36,9,2361.97,262.44111111111107
17636,1,Loyal Customers,19,1,285.56,285.56
17637,1,Loyal Customers,31,2,547.06,273.53
17639,0,Potential Loyalists,276,1,108.5,108.5
17640,3,Loyal Customers,87,1,621.66,621.66
17642,1,Loyal Customers,120,2,712.29,356.145
17643,2,At-Risk (High Value),373,1,101.55,101.55
17644,4,Champions (High-Value Loyal),1,11,2895.6400000000003,263.24
17646,2,At-Risk (High Value),219,3,1008.3900000000001,336.13000000000005
17647,0,Potential Loyalists,65,1,133.06,133.06
17648,4,Champions (High-Value Loyal),61,4,1797.5,449.375
17649,3,Loyal Customers,138,1,868.49,868.49
17650,1,Loyal Customers,21,1,166.08,166.08
17651,4,Champions (High-Value Loyal),12,10,3945.0,394.5
17652,4,Champions (High-Value Loyal),25,12,4867.72,405.6433333333334
17653,3,Loyal Customers,37,4,1207.5600000000002,301.89000000000004
17654,0,Potential Loyalists,277,1,117.55,117.55
17655,4,Champions (High-Value Loyal),11,7,2638.94,376.99142857142857
17656,4,Champions (High-Value Loyal),73,5,1674.69,334.938
17658,1,Loyal Customers,26,2,595.42,297.71
17659,4,Champions (High-Value Loyal),17,12,2999.46,249.955
17660,1,Loyal Customers,141,1,196.0,196.0
17663,4,Champions (High-Value Loyal),26,7,1802.91,257.55857142857144
17664,1,Loyal Customers,19,2,604.64,302.32
17666,1,Loyal Customers,4,2,728.1600000000001,364.08000000000004
17667,4,Champions (High-Value Loyal),66,5,2055.51,411.10200000000003
17668,1,Loyal Customers,1,2,347.75,173.875
17669,4,Champions (High-Value Loyal),43,7,3406.7200000000003,486.67428571428576
17670,2,At-Risk (High Value),228,1,205.7,205.7
17671,1,Loyal Customers,16,4,1572.71,393.1775
17672,3,Loyal Customers,50,2,3178.17,1589.085
17673,4,Champions (High-Value Loyal),2,6,1629.12,271.52
17674,1,Loyal Customers,74,2,551.04,275.52
17675,4,Champions (High-Value Loyal),1,31,20374.28,657.2348387096774
17676,1,Loyal Customers,4,6,1387.68,231.28
17677,4,Champions (High-Value Loyal),2,30,16363.23,545.441
17678,2,At-Risk (High Value),264,1,298.11,298.11
17679,3,Loyal Customers,53,2,1992.1100000000001,996.0550000000001
17680,1,Loyal Customers,24,1,184.4,184.4
17682,4,Champions (High-Value Loyal),10,6,2474.33,412.3883333333333
17684,1,Loyal Customers,44,1,239.41,239.41
17685,4,Champions (High-Value Loyal),17,7,3191.53,455.9328571428572
17686,4,Champions (High-Value Loyal),7,7,5739.46,819.9228571428572
17690,4,Champions (High-Value Loyal),30,15,4757.95,317.19666666666666
17691,2,At-Risk (High Value),358,2,290.4,145.2
17692,1,Loyal Customers,127,4,740.9399999999999,185.23499999999999
17693,2,At-Risk (High Value),137,1,200.47,200.47
17694,2,At-Risk (High Value),142,1,283.12,283.12
17695,3,Loyal Customers,132,2,765.34,382.67
17696,4,Champions (High-Value Loyal),38,8,2285.71,285.71375
17697,2,At-Risk (High Value),236,1,338.95,338.95
17698,2,At-Risk (High Value),261,1,154.95,154.95
17700,4,Champions (High-Value Loyal),17,4,2534.6400000000003,633.6600000000001
17701,2,At-Risk (High Value),253,1,417.95,417.95
17702,3,Loyal Customers,30,4,1824.37,456.0925
17703,1,Loyal Customers,35,3,798.74,266.24666666666667
17704,2,At-Risk (High Value),169,2,885.19,442.595
17705,4,Champions (High-Value Loyal),3,9,1823.52,202.61333333333334
17706,4,Champions (High-Value Loyal),4,17,10504.49,617.9111764705882
17707,0,Potential Loyalists,185,2,152.4,76.2
17708,0,Potential Loyalists,188,2,267.08,133.54
17709,0,Potential Loyalists,170,1,137.45,137.45
17711,1,Loyal Customers,11,2,385.1,192.55
17712,3,Loyal Customers,45,1,522.91,522.91
17714,2,At-Risk (High Value),321,1,153.0,153.0
17715,2,At-Risk (High Value),201,1,326.4,326.4
17716,4,Champions (High-Value Loyal),23,11,5655.99,514.180909090909
17718,0,Potential Loyalists,232,1,139.35,139.35
17719,4,Champions (High-Value Loyal),38,15,5396.04,359.736
17720,1,Loyal Customers,26,4,1195.94,298.985
17722,3,Loyal Customers,96,4,2424.04,606.01
17723,3,Loyal Customers,127,6,3276.4000000000005,546.0666666666667
17724,1,Loyal Customers,71,3,1033.0,344.3333333333333
17725,4,Champions (High-Value Loyal),16,11,3439.08,312.64363636363635
17727,3,Loyal Customers,15,1,1060.25,1060.25
17728,3,Loyal Customers,4,3,2876.0099999999998,958.67
17730,4,Champions (High-Value Loyal),3,13,5298.4800000000005,407.5753846153847
17731,1,Loyal Customers,79,4,1240.1100000000001,310.02750000000003
17732,2,At-Risk (High Value),373,1,303.97,303.97
17733,1,Loyal Customers,39,2,692.19,346.095
17734,1,Loyal Customers,54,3,700.63,233.54333333333332
17735,4,Champions (High-Value Loyal),2,19,13110.02,690.001052631579
17736,1,Loyal Customers,9,3,377.44,125.81333333333333
17737,0,Potential Loyalists,9,2,168.24,84.12
17738,4,Champions (High-Value Loyal),19,4,1879.05,469.7625
17739,4,Champions (High-Value Loyal),12,7,2791.35,398.7642857142857
17742,0,Potential Loyalists,113,2,355.11,177.555
17744,4,Champions (High-Value Loyal),4,6,2322.4,387.06666666666666
17746,0,Potential Loyalists,240,1,110.25,110.25
17747,0,Potential Loyalists,113,1,71.4,71.4
17749,2,At-Risk (High Value),178,2,674.52,337.26
17750,4,Champions (High-Value Loyal),5,9,1797.57,199.73
17752,2,At-Risk (High Value),359,1,80.64,80.64
17754,4,Champions (High-Value Loyal),1,5,1772.26,354.452
17757,4,Champions (High-Value Loyal),1,30,5605.29,186.843
17758,4,Champions (High-Value Loyal),19,8,3456.7,432.0875
17759,1,Loyal Customers,17,3,834.99,278.33
17760,1,Loyal Customers,22,2,287.59,143.795
17761,3,Loyal Customers,33,1,712.78,712.78
17763,0,Potential Loyalists,263,1,15.0,15.0
17764,1,Loyal Customers,51,2,818.82,409.41
17765,1,Loyal Customers,159,3,371.88,123.96
17767,1,Loyal Customers,15,1,271.2,271.2
17768,3,Loyal Customers,8,3,2273.18,757.7266666666666
17769,4,Champions (High-Value Loyal),13,10,3997.98,399.798
17770,1,Loyal Customers,199,5,1143.27,228.654
17771,1,Loyal Customers,57,2,245.81,122.905
17772,0,Potential Loyalists,11,2,182.77,91.385
17774,1,Loyal Customers,97,4,1225.41,306.3525
17775,0,Potential Loyalists,255,1,56.4,56.4
17777,1,Loyal Customers,25,3,665.86,221.95333333333335
17779,1,Loyal Customers,21,3,658.5699999999999,219.5233333333333
17781,0,Potential Loyalists,159,2,188.01999999999998,94.00999999999999
17783,1,Loyal Customers,72,2,283.47,141.735
17785,0,Potential Loyalists,53,1,131.94,131.94
17786,1,Loyal Customers,85,2,278.74,139.37
17787,3,Loyal Customers,153,4,1865.19,466.2975
17788,1,Loyal Customers,74,2,1117.9,558.95
17789,2,At-Risk (High Value),281,1,225.9,225.9
17790,4,Champions (High-Value Loyal),27,14,1965.5500000000002,140.39642857142857
17791,0,Potential Loyalists,30,1,106.1,106.1
17793,1,Loyal Customers,25,1,323.04,323.04
17795,2,At-Risk (High Value),180,2,350.39,175.195
17796,1,Loyal Customers,40,4,697.9,174.475
17797,1,Loyal Customers,22,3,780.4300000000001,260.1433333333334
17799,4,Champions (High-Value Loyal),22,10,3055.93,305.59299999999996
17800,1,Loyal Customers,37,9,1199.01,133.22333333333333
17802,3,Loyal Customers,82,3,1285.04,428.34666666666664
17805,3,Loyal Customers,74,1,512.31,512.31
17806,3,Loyal Customers,11,1,546.04,546.04
17809,4,Champions (High-Value Loyal),16,12,5411.91,450.9925
17811,4,Champions (High-Value Loyal),4,39,7837.7300000000005,200.9674358974359
17812,1,Loyal Customers,13,4,732.16,183.04
17813,4,Champions (High-Value Loyal),14,5,1770.88,354.17600000000004
17816,0,Potential Loyalists,37,4,36.56,9.14
17817,1,Loyal Customers,4,3,387.67999999999995,129.22666666666666
17819,4,Champions (High-Value Loyal),72,7,3704.87,529.2671428571429
17824,1,Loyal Customers,51,1,298.4,298.4
17827,4,Champions (High-Value Loyal),5,5,1995.46,399.092
17828,4,Champions (High-Value Loyal),23,4,1820.09,455.0225
17829,3,Loyal Customers,299,1,889.24,889.24
17830,1,Loyal Customers,2,3,398.7,132.9
17831,0,Potential Loyalists,33,1,35.400000000000006,35.400000000000006
17832,1,Loyal Customers,50,1,155.37,155.37
17835,1,Loyal Customers,3,3,350.64,116.88
17836,0,Potential Loyalists,47,1,110.21000000000001,110.21000000000001
17837,4,Champions (High-Value Loyal),42,8,1593.38,199.1725
17838,4,Champions (High-Value Loyal),27,5,2779.3,555.86
17839,1,Loyal Customers,42,1,338.8,338.8
17841,4,Champions (High-Value Loyal),2,124,40991.57,330.5771774193548
17843,2,At-Risk (High Value),303,1,205.48,205.48
17844,0,Potential Loyalists,107,1,51.559999999999995,51.559999999999995
17846,0,Potential Loyalists,85,1,2033.1,2033.1
17848,1,Loyal Customers,81,9,901.1999999999999,100.13333333333333
17849,0,Potential Loyalists,218,4,605.8,151.45
17850,4,Champions (High-Value Loyal),372,34,5391.21,158.565
17852,0,Potential Loyalists,12,2,114.34,57.17
17854,0,Potential Loyalists,185,2,311.26,155.63
17855,2,At-Risk (High Value),373,1,208.97,208.97
17856,1,Loyal Customers,2,4,1418.03,354.5075
17857,4,Champions (High-Value Loyal),4,23,26879.04,1168.6539130434783
17858,4,Champions (High-Value Loyal),6,12,5155.66,429.6383333333333
17859,2,At-Risk (High Value),305,1,148.21,148.21
17860,2,At-Risk (High Value),369,1,252.8,252.8
17861,4,Champions (High-Value Loyal),3,8,2100.8,262.6
17862,2,At-Risk (High Value),324,1,330.9,330.9
17863,4,Champions (High-Value Loyal),59,6,3160.0,526.6666666666666
17864,1,Loyal Customers,13,3,597.5,199.16666666666666
17865,4,Champions (High-Value Loyal),31,20,10526.32,526.316
17866,2,At-Risk (High Value),143,1,329.65,329.65
17867,1,Loyal Customers,30,6,1197.1000000000001,199.51666666666668
17869,0,Potential Loyalists,107,5,428.18,85.636
17870,4,Champions (High-Value Loyal),2,12,1894.35,157.86249999999998
17871,2,At-Risk (High Value),205,1,155.9,155.9
17873,1,Loyal Customers,80,5,1859.16,371.832
17874,1,Loyal Customers,185,6,683.46,113.91000000000001
17877,2,At-Risk (High Value),170,1,237.61,237.61
17878,3,Loyal Customers,44,1,379.45,379.45
17879,0,Potential Loyalists,174,1,178.51999999999998,178.51999999999998
17880,2,At-Risk (High Value),365,1,458.92,458.92
17881,0,Potential Loyalists,304,1,133.35000000000002,133.35000000000002
17883,1,Loyal Customers,3,4,671.77,167.9425
17884,1,Loyal Customers,4,4,717.4499999999999,179.36249999999998
17885,1,Loyal Customers,12,1,190.19,190.19
17886,1,Loyal Customers,32,3,899.61,299.87
17887,0,Potential Loyalists,129,1,111.35,111.35
17888,1,Loyal Customers,21,8,726.05,90.75625
17889,0,Potential Loyalists,212,2,203.87,101.935
17890,2,At-Risk (High Value),323,2,602.0899999999999,301.04499999999996
17891,2,At-Risk (High Value),162,1,203.85999999999999,203.85999999999999
17892,0,Potential Loyalists,56,3,244.1,81.36666666666666
17893,2,At-Risk (High Value),225,1,112.25,112.25
17894,4,Champions (High-Value Loyal),72,8,1119.81,139.97625
17895,0,Potential Loyalists,44,1,98.0,98.0
17896,1,Loyal Customers,23,1,256.32,256.32
17897,1,Loyal Customers,173,3,566.6,188.86666666666667
17898,0,Potential Loyalists,85,2,152.06,76.03
17899,2,At-Risk (High Value),159,1,155.8,155.8
17900,0,Potential Loyalists,190,2,112.19999999999999,56.099999999999994
17901,0,Potential Loyalists,29,1,110.38,110.38
17904,1,Loyal Customers,21,1,191.67,191.67
17905,1,Loyal Customers,71,4,800.24,200.06
17906,0,Potential Loyalists,247,1,72.9,72.9
17908,2,At-Risk (High Value),374,1,243.28,243.28
17911,1,Loyal Customers,9,1,366.23,366.23
17912,0,Potential Loyalists,310,5,311.01,62.202
17913,1,Loyal Customers,59,2,411.6,205.8
17914,3,Loyal Customers,4,1,336.43,336.43
17917,1,Loyal Customers,45,3,341.28,113.75999999999999
17919,3,Loyal Customers,88,1,1304.04,1304.04
17920,4,Champions (High-Value Loyal),4,17,4204.1,247.3
17921,1,Loyal Customers,64,4,826.52,206.63
17923,0,Potential Loyalists,282,1,207.50000000000003,207.50000000000003
17924,4,Champions (High-Value Loyal),12,7,2962.5,423.2142857142857
17925,2,At-Risk (High Value),373,1,244.08,244.08
17926,1,Loyal Customers,133,2,397.29,198.645
17928,1,Loyal Customers,45,2,212.54,106.27
17929,0,Potential Loyalists,11,4,843.0,210.75
17930,3,Loyal Customers,36,5,1740.48,348.096
17931,1,Loyal Customers,134,2,408.36,204.18
17932,3,Loyal Customers,29,3,1331.57,443.8566666666666
17934,1,Loyal Customers,52,2,704.25,352.125
17935,0,Potential Loyalists,138,2,145.79,72.895
17936,1,Loyal Customers,5,1,389.84,389.84
17937,4,Champions (High-Value Loyal),9,7,4301.22,614.46
17939,0,Potential Loyalists,160,1,99.14,99.14
17940,3,Loyal Customers,49,10,4106.4400000000005,410.64400000000006
17941,2,At-Risk (High Value),131,1,304.56,304.56
17942,0,Potential Loyalists,8,1,77.50000000000001,77.50000000000001
17946,0,Potential Loyalists,233,2,149.57999999999998,74.78999999999999
17947,1,Loyal Customers,37,1,176.68,176.68
17948,2,At-Risk (High Value),147,1,358.56000000000006,358.56000000000006
17949,4,Champions (High-Value Loyal),1,45,58510.48,1300.232888888889
17950,1,Loyal Customers,72,3,482.2,160.73333333333332
